customer_id,age,region,tenure_months,is_premium,monthly_spend,avg_txn_value,txns_last_30d,days_since_last_purchase,customer_service_calls,discounts_used_90d,complaints_90d,churn
6382,29,North,67,0,83.6,27.96,2,58,0,2,0,0
6383,52,South,67,1,122.89,40.45,8,82,0,2,0,0
6384,19,South,8,0,75.06,23.39,6,84,1,0,0,0
6385,31,South,37,0,73.91,17.14,4,97,1,1,0,0
6386,49,North,16,0,63.29,28.1,5,32,2,1,0,0
6387,45,North,7,1,67.74,50.67,9,88,0,0,0,1
6388,57,East,28,0,77.82,17.62,6,12,1,0,1,0
6389,30,North,31,1,116.17,33.98,3,54,2,0,0,0
6390,54,South,22,0,91.68,21.91,3,57,2,2,0,0
6391,61,South,9,0,55.51,44.31,4,57,1,4,2,0
6392,40,South,29,0,104.37,17.31,4,52,1,4,0,1
6393,32,East,12,1,80.57,33.72,10,53,1,3,0,1
6394,49,South,3,0,46.26,22.08,6,66,1,1,0,0
6395,50,West,33,0,56.07,14.97,3,91,0,6,0,0
6396,23,East,5,0,46.36,14.53,7,23,1,1,0,0
6397,50,West,69,1,119.51,39.55,6,39,1,2,0,0
6398,26,East,60,1,106.14,40.67,8,17,1,0,0,0
6399,50,North,66,1,103.52,30.52,9,5,1,1,0,0
6400,71,West,8,0,51.29,36.27,3,53,0,3,0,0
6401,48,West,34,1,80.71,16.99,13,37,0,2,1,0
6402,61,East,59,0,76.15,14.93,3,13,1,1,0,0
6403,35,North,41,1,115.73,28.4,5,79,1,3,0,0
6404,70,North,22,1,118.05,34.93,10,48,2,1,0,0
6405,64,East,60,0,117.98,21.39,3,48,2,3,1,0
6406,70,South,22,0,81.31,23.39,4,81,1,2,0,0
6407,60,East,70,1,107.62,38.88,5,33,0,3,0,0
6408,55,South,8,1,73.98,46.66,4,5,0,5,0,0
6409,47,South,51,1,116.84,41.42,5,54,2,3,1,0
6410,70,North,1,1,76.8,35.45,5,75,1,1,0,0
6411,66,North,65,0,98.68,24.36,3,111,0,3,0,0
6412,41,North,26,1,121.96,43.81,7,23,0,2,0,0
6413,22,West,2,0,64.25,40.07,2,64,3,5,0,0
6414,18,East,60,0,124.17,30.11,6,76,1,7,0,0
6415,31,West,69,0,77.6,21.08,6,51,0,4,0,0
6416,21,East,66,1,119.71,37.07,4,15,1,0,0,0
6417,30,East,35,0,82.21,29.64,6,50,2,3,0,0
6418,24,South,5,1,67.74,30.56,5,5,2,2,0,0
6419,73,West,17,1,100.52,41.93,8,53,3,2,0,0
6420,23,West,3,1,104.46,37.11,4,20,1,2,0,0
6421,53,East,4,0,95.04,34.32,3,42,0,4,0,0
6422,38,North,12,0,72.17,17.19,7,107,2,1,1,0
6423,27,East,40,0,51.5,11.07,6,34,2,4,0,0
6424,57,North,55,1,114.65,31.86,5,48,1,3,0,0
6425,73,North,42,1,112.13,35.19,5,30,1,2,0,0
6426,63,East,15,1,83.97,20.59,11,72,0,1,0,0
6427,73,West,43,0,84.73,20.13,3,14,1,2,1,0
6428,51,North,17,0,61.25,35.27,4,72,2,4,0,1
6429,56,North,33,0,74.49,29.27,2,63,1,3,0,1
6430,26,West,64,0,107.26,26.11,1,94,0,4,0,0
6431,66,North,10,0,85.84,16.55,3,13,1,2,1,0
6432,60,North,63,1,92.44,45.0,7,22,0,0,0,0
6433,32,East,20,0,62.33,21.66,2,83,2,1,0,0
6434,38,West,48,0,60.17,25.76,3,20,1,3,0,0
6435,52,South,19,0,97.07,28.26,5,62,2,1,1,1
6436,18,South,12,1,99.06,36.37,8,27,1,1,0,0
6437,64,South,32,0,45.98,36.93,5,86,1,3,0,1
6438,33,North,28,1,93.03,39.6,12,40,1,1,2,0
6439,22,East,37,1,94.25,37.71,7,80,0,0,0,0
6440,36,West,17,0,57.16,24.31,5,50,0,1,0,0
6441,65,South,70,1,130.54,38.46,5,15,1,1,1,0
6442,33,North,48,0,99.2,23.32,5,59,1,2,0,0
6443,48,North,60,1,114.04,36.52,7,85,1,0,0,0
6444,64,North,56,1,98.38,32.27,5,50,1,5,0,0
6445,19,South,52,0,76.5,21.0,3,50,1,2,0,0
6446,61,North,11,0,66.16,17.67,5,56,1,8,0,0
6447,34,West,42,0,74.14,22.83,1,26,0,0,1,0
6448,57,North,64,1,111.91,32.31,6,81,0,2,0,0
6449,28,East,7,1,91.87,49.64,6,10,0,0,0,0
6450,25,East,33,0,53.5,32.94,3,42,1,2,0,0
6451,62,West,14,0,55.63,23.93,2,60,2,2,0,0
6452,64,West,57,0,87.99,21.61,7,67,0,3,0,0
6453,73,South,67,1,136.98,39.92,5,86,3,4,0,0
6454,56,North,4,0,74.68,40.54,2,67,2,0,0,0
6455,44,East,57,1,108.45,41.37,8,34,1,3,0,0
6456,29,North,26,0,79.03,11.24,5,104,0,5,1,0
6457,34,North,69,1,112.98,41.91,5,10,1,2,1,0
6458,54,North,2,1,97.16,43.32,6,65,0,2,0,0
6459,37,West,14,1,93.51,52.59,13,5,0,0,0,0
6460,45,North,52,0,105.18,23.01,5,33,0,3,0,0
6461,27,South,56,0,67.67,26.11,4,64,0,2,0,0
6462,43,South,6,0,50.91,28.6,6,79,1,3,0,0
6463,31,East,12,1,90.12,28.89,3,3,2,1,0,0
6464,24,South,25,1,99.9,28.16,6,18,2,0,0,0
6465,25,West,3,1,117.51,38.19,7,8,3,1,0,0
6466,47,East,56,1,80.88,22.66,7,88,0,2,0,0
6467,38,South,48,0,83.5,14.46,6,11,1,2,0,0
6468,23,South,54,0,85.83,31.53,5,77,0,1,0,0
6469,47,West,34,1,100.57,38.98,11,0,0,1,0,0
6470,27,East,46,1,129.0,45.0,3,8,1,1,0,0
6471,18,South,41,0,93.64,28.71,4,115,0,3,0,0
6472,25,South,50,0,60.94,25.08,3,99,0,2,0,0
6473,43,North,32,0,99.01,35.31,4,33,1,3,1,0
6474,72,North,47,1,126.09,31.62,7,52,0,2,1,0
6475,31,North,46,0,86.95,22.33,7,109,0,1,0,1
6476,34,North,46,1,78.73,34.48,5,17,4,1,0,0
6477,31,North,62,1,108.73,38.6,11,9,0,1,1,0
6478,38,West,25,1,99.53,34.47,2,5,0,1,0,0
6479,58,West,63,0,106.45,13.12,3,58,1,3,0,0
6480,36,West,2,1,54.44,32.87,4,33,4,2,0,0
6481,55,East,35,0,65.96,24.75,5,62,1,2,0,1
6482,69,East,32,1,112.47,35.92,0,53,1,4,0,0
6483,71,North,62,1,133.53,31.4,13,53,1,3,1,0
6484,50,East,4,0,68.46,29.04,7,84,2,3,0,1
6485,58,South,16,0,85.23,12.12,4,27,3,1,0,0
6486,70,South,34,1,103.83,38.33,8,86,0,1,0,0
6487,62,West,58,0,103.45,39.34,3,100,2,1,0,0
6488,35,West,33,1,98.68,30.15,3,30,0,0,0,0
6489,25,North,46,0,90.2,25.46,4,18,0,3,0,0
6490,24,East,13,0,48.17,23.02,4,11,1,1,1,0
6491,68,North,67,1,124.33,33.16,6,6,0,1,1,0
6492,49,North,56,1,89.21,26.77,11,85,1,0,0,0
6493,34,North,4,0,72.82,40.93,2,16,0,4,1,0
6494,37,North,50,1,98.42,38.09,9,62,0,0,0,0
6495,34,East,10,0,70.55,19.63,1,101,2,6,1,1
6496,63,South,40,1,85.71,28.72,4,27,0,0,0,0
6497,52,North,51,0,77.95,25.49,1,22,1,4,0,0
6498,68,West,66,0,98.52,7.66,5,93,0,1,0,0
6499,35,South,6,1,94.31,43.42,11,0,1,1,0,0
6500,44,South,21,1,106.91,30.89,8,83,3,3,0,1
6501,24,South,50,0,67.75,28.11,5,96,0,2,0,0
6502,73,South,19,0,46.98,28.48,0,43,3,3,0,1
6503,47,South,51,1,90.87,42.72,7,0,0,3,0,0
6504,49,East,14,1,71.02,38.94,7,1,2,3,0,0
6505,41,West,12,1,109.5,40.95,10,74,1,3,0,0
6506,33,South,39,0,99.6,33.15,8,16,1,1,0,0
6507,72,South,49,1,89.55,32.36,6,5,1,2,0,0
6508,45,North,15,1,113.15,52.21,1,81,0,0,0,0
6509,56,West,63,1,130.71,37.82,6,10,1,0,1,0
6510,20,South,62,0,66.56,24.78,3,13,0,5,1,0
6511,33,North,6,1,67.55,28.27,9,20,1,3,1,0
6512,63,West,22,1,66.11,33.34,8,76,2,0,0,1
6513,23,East,40,0,78.7,28.21,4,113,2,1,0,1
6514,23,North,35,0,77.76,25.76,4,54,1,4,0,0
6515,64,North,19,0,69.73,39.62,1,66,1,6,0,0
6516,35,South,38,1,68.6,31.88,3,17,0,2,0,0
6517,33,West,69,0,73.09,30.43,6,67,0,1,0,0
6518,50,South,22,1,94.9,26.0,8,82,3,1,0,0
6519,29,North,16,1,97.33,52.47,3,87,2,4,0,0
6520,20,East,53,0,56.2,15.45,4,80,1,3,0,0
6521,18,South,41,0,61.28,41.59,6,74,1,3,0,1
6522,22,North,50,1,120.34,33.91,1,3,0,1,0,0
6523,27,West,46,0,64.63,7.12,2,29,1,4,1,0
6524,57,North,55,1,107.28,45.82,6,75,0,3,1,0
6525,34,West,52,0,66.21,25.66,5,101,1,4,0,1
6526,22,West,44,0,94.47,21.37,2,79,1,4,1,0
6527,18,North,33,1,66.25,40.13,5,41,0,0,0,0
6528,45,East,33,0,71.93,30.32,3,6,1,3,0,0
6529,65,East,19,1,103.6,38.32,6,49,0,1,0,0
6530,37,East,32,0,85.15,34.08,1,49,2,7,0,0
6531,21,East,43,1,94.54,37.02,6,35,0,2,1,0
6532,31,North,51,0,75.02,30.2,1,115,2,4,0,1
6533,46,North,55,0,84.01,20.83,6,86,0,4,1,0
6534,28,East,27,1,74.16,41.12,5,42,0,0,0,0
6535,73,North,53,0,85.0,20.86,6,76,1,2,0,0
6536,61,North,32,1,94.76,26.0,7,22,1,1,0,0
6537,37,South,26,1,86.73,33.35,2,48,1,3,0,1
6538,72,North,12,0,81.01,22.79,6,14,0,2,0,0
6539,36,West,19,1,73.44,42.42,4,52,1,2,0,0
6540,25,West,49,1,78.93,23.37,9,1,0,0,0,0
6541,71,West,16,1,80.12,43.75,7,55,5,2,0,0
6542,72,North,6,0,64.86,20.02,1,40,0,2,2,0
6543,35,South,20,1,88.4,15.28,5,12,1,2,0,0
6544,51,West,71,1,113.23,25.34,7,52,0,3,0,0
6545,27,South,11,1,68.6,32.54,6,26,4,2,0,0
6546,54,East,11,1,70.76,38.55,7,48,2,1,0,0
6547,57,East,29,0,67.17,23.93,6,106,0,3,0,0
6548,58,South,28,1,85.49,25.32,7,23,1,2,1,0
6549,50,North,66,1,129.47,28.77,11,85,1,2,0,0
6550,58,East,17,1,92.46,25.46,11,7,1,2,0,0
6551,49,North,30,0,67.01,27.07,2,48,1,3,0,0
6552,64,West,21,0,86.93,24.28,3,47,1,2,0,1
6553,28,East,18,0,75.69,29.91,2,69,1,2,1,0
6554,45,North,23,1,71.14,20.84,7,51,3,0,1,0
6555,41,East,19,0,20.87,20.73,6,82,1,0,0,0
6556,48,South,52,1,86.11,51.23,7,1,0,1,0,0
6557,26,North,57,0,97.42,30.13,4,67,0,2,0,0
6558,36,West,13,1,99.87,32.63,2,12,3,1,0,0
6559,72,East,36,0,53.1,17.1,2,74,1,1,0,1
6560,23,East,19,0,79.38,33.86,2,96,0,4,0,0
6561,54,West,62,0,100.31,37.26,4,59,1,2,0,0
6562,55,East,8,1,104.93,25.81,11,2,2,1,0,1
6563,45,South,30,1,109.26,26.57,7,77,1,0,0,0
6564,19,North,24,0,92.28,27.23,2,64,1,3,0,0
6565,19,North,26,1,100.33,37.98,11,2,1,1,0,0
6566,33,South,67,1,120.32,38.86,5,74,0,1,0,0
6567,23,South,39,0,74.44,39.75,5,85,2,3,0,0
6568,23,East,27,1,105.8,27.23,15,57,0,3,0,0
6569,27,South,58,0,69.01,25.32,4,73,2,3,1,1
6570,28,East,56,0,85.92,30.77,5,75,0,4,0,0
6571,65,West,11,0,73.6,30.68,2,108,2,3,0,1
6572,54,West,33,0,97.62,19.82,4,27,1,2,0,0
6573,19,South,30,0,67.83,20.13,2,84,1,2,0,0
6574,53,West,32,0,90.5,21.33,9,21,0,3,0,0
6575,25,West,25,0,69.54,38.63,4,37,1,1,0,0
6576,42,North,59,0,104.31,17.17,4,54,0,3,1,0
6577,20,South,71,1,103.48,32.41,4,36,0,1,0,0
6578,23,North,2,0,71.89,31.2,1,98,1,2,1,1
6579,25,East,61,1,109.07,26.29,4,81,1,1,0,0
6580,42,East,62,0,73.22,27.06,3,83,0,4,0,1
6581,44,South,26,1,90.7,19.8,5,64,2,4,0,0
6582,38,East,35,0,97.33,26.54,1,19,1,2,0,0
6583,53,South,8,0,48.71,25.42,6,24,5,2,0,1
6584,59,South,25,1,70.24,36.31,9,0,1,4,0,0
6585,59,West,17,1,94.48,28.05,6,28,1,1,0,0
6586,51,West,65,1,87.33,36.82,11,9,0,2,0,0
6587,49,East,8,0,87.45,24.69,10,76,2,3,0,0
6588,46,North,25,0,95.57,35.39,4,101,2,4,1,1
6589,31,North,35,0,93.07,30.1,3,20,3,0,0,0
6590,45,North,70,0,94.83,13.41,8,22,1,3,0,0
6591,18,South,59,0,114.47,18.34,7,93,0,6,1,1
6592,73,North,67,1,133.68,30.07,7,7,0,2,0,0
6593,39,West,23,0,63.51,26.44,5,99,1,2,0,0
6594,61,East,20,0,91.58,23.65,3,57,0,3,0,0
6595,72,South,41,0,66.82,23.61,4,94,0,2,0,0
6596,46,North,25,0,69.54,47.54,3,106,2,1,0,0
6597,67,South,2,0,34.1,20.9,3,90,3,6,0,1
6598,45,South,58,0,91.19,36.13,2,41,2,2,0,0
6599,25,East,7,0,59.08,23.82,7,66,3,2,2,1
6600,19,North,14,1,80.22,17.57,6,30,4,1,0,1
6601,25,West,67,1,111.02,36.53,4,79,1,2,0,0
6602,71,North,52,0,77.31,33.95,2,103,1,0,0,0
6603,45,North,46,1,103.63,40.07,6,44,0,0,0,0
6604,36,West,10,1,104.25,37.05,7,60,1,0,0,0
6605,43,North,18,0,53.07,25.19,3,73,1,4,2,0
6606,32,North,15,0,80.44,21.04,3,20,1,2,0,0
6607,67,East,46,1,106.23,42.17,4,17,2,1,0,0
6608,74,South,36,0,83.61,21.53,1,52,1,1,1,0
6609,22,North,26,1,92.54,29.88,5,66,0,4,0,0
6610,58,North,53,0,75.74,28.29,3,22,0,0,0,0
6611,37,North,56,1,114.67,32.6,4,12,0,1,0,0
6612,20,South,53,1,114.28,45.25,12,74,1,0,0,0
6613,70,North,8,0,51.99,28.74,2,83,1,2,0,1
6614,21,East,44,1,81.92,28.78,7,61,0,4,0,0
6615,29,West,15,0,68.78,15.84,3,96,2,2,0,0
6616,19,North,20,1,101.32,30.41,9,48,2,0,0,0
6617,44,South,70,1,130.08,53.7,8,72,2,2,0,0
6618,52,North,30,1,113.05,33.1,6,73,1,2,0,0
6619,36,South,56,0,93.57,31.07,3,41,1,1,0,0
6620,22,North,18,1,85.05,24.55,4,18,1,2,0,1
6621,24,West,70,1,114.97,26.34,6,13,0,0,0,0
6622,71,South,20,0,51.35,23.49,3,57,0,2,0,0
6623,63,South,13,0,56.26,38.61,2,32,1,3,1,1
6624,71,East,23,1,90.7,24.67,6,23,1,1,0,0
6625,48,West,13,0,62.5,19.96,4,73,0,2,1,1
6626,49,South,43,0,82.88,32.21,5,27,0,1,0,0
6627,62,North,11,1,64.88,47.74,1,74,0,3,0,1
6628,53,West,15,1,70.23,38.5,7,5,1,3,1,0
6629,42,South,50,0,96.63,30.41,3,43,1,6,0,0
6630,34,East,4,1,69.5,27.82,10,89,3,2,0,0
6631,45,East,32,1,85.86,24.42,3,34,0,1,0,0
6632,21,South,50,0,86.43,15.83,7,23,1,3,0,0
6633,28,North,32,1,82.03,28.01,9,19,3,0,1,0
6634,60,North,2,0,77.59,26.8,4,75,3,3,0,1
6635,67,South,12,0,47.15,15.24,4,82,3,2,0,1
6636,23,South,69,1,114.52,37.0,6,62,1,1,0,0
6637,23,East,55,0,76.27,22.48,4,48,0,5,0,0
6638,22,East,25,0,74.84,20.5,6,81,0,1,1,0
6639,63,West,63,0,84.04,32.08,6,80,0,1,0,0
6640,35,West,1,0,60.15,17.33,6,42,0,1,0,0
6641,36,East,4,0,80.32,36.49,2,105,2,0,0,1
6642,18,North,63,1,101.19,41.65,3,37,3,3,0,0
6643,73,South,48,1,93.56,27.08,4,62,0,0,0,0
6644,42,East,43,0,76.76,34.62,9,53,0,2,1,0
6645,63,East,25,0,94.61,16.13,3,42,1,4,0,0
6646,58,North,59,0,88.15,35.34,2,17,0,0,0,0
6647,26,East,44,0,100.51,27.66,3,106,1,3,0,0
6648,63,South,31,1,92.85,22.37,12,3,1,1,0,0
6649,49,South,28,0,91.84,14.64,5,114,1,3,0,1
6650,52,West,26,0,79.11,21.76,5,46,0,0,1,0
6651,29,South,41,1,108.82,41.94,5,44,0,1,0,0
6652,66,South,47,0,61.96,23.63,1,49,1,2,0,1
6653,71,East,58,1,85.24,33.44,8,4,2,1,0,0
6654,41,East,29,1,110.55,35.32,9,12,0,2,0,0
6655,23,North,19,0,85.37,9.04,4,101,0,5,0,0
6656,66,East,40,0,116.32,31.59,4,76,1,3,0,0
6657,68,South,42,0,58.71,35.72,3,44,1,3,0,1
6658,46,East,20,0,77.29,31.31,4,32,1,4,0,1
6659,51,North,6,1,67.64,31.61,6,51,0,1,0,0
6660,30,West,24,1,80.89,27.92,2,28,1,3,0,0
6661,21,East,6,1,75.47,26.34,8,46,1,0,0,0
6662,71,South,6,0,68.74,15.93,3,25,5,4,0,0
6663,45,South,69,1,104.54,53.12,6,57,2,3,0,0
6664,33,South,56,1,108.5,34.37,6,49,2,2,0,0
6665,57,East,3,0,73.98,32.24,6,90,1,3,0,1
6666,19,East,25,1,109.42,41.8,5,63,1,1,0,0
6667,22,East,19,1,99.89,36.14,7,25,1,0,0,0
6668,31,West,70,1,121.78,27.55,6,22,0,0,0,0
6669,43,South,32,0,73.88,29.15,0,55,0,5,0,0
6670,38,East,19,0,60.97,16.34,7,35,1,2,0,0
6671,28,South,46,0,91.09,29.82,5,18,0,1,1,0
6672,38,East,34,0,61.24,16.7,0,20,1,3,0,0
6673,37,South,14,1,88.79,31.51,6,2,1,0,0,0
6674,47,East,22,1,74.86,31.5,7,15,1,3,0,0
6675,50,North,10,0,64.38,36.19,2,75,2,2,0,0
6676,68,North,50,0,69.19,5.53,3,80,1,5,0,1
6677,63,South,69,0,88.49,43.65,7,71,0,1,0,0
6678,34,West,58,1,98.86,28.55,9,76,1,0,0,0
6679,69,South,27,1,81.55,34.01,5,86,0,0,1,0
6680,47,South,35,1,96.19,38.31,8,76,0,2,1,0
6681,28,South,5,1,46.14,37.62,4,10,1,2,0,0
6682,37,South,27,1,66.46,41.75,9,46,3,1,0,1
6683,60,West,3,1,93.56,39.88,5,18,2,0,0,0
6684,64,West,53,0,88.71,41.3,5,83,2,0,0,0
6685,39,West,65,0,81.65,30.85,3,53,0,1,1,0
6686,26,West,14,1,101.61,34.06,6,34,2,1,0,0
6687,28,North,48,0,74.41,20.58,4,34,0,2,1,0
6688,23,North,43,1,92.8,30.37,10,63,0,4,0,0
6689,57,East,30,0,63.25,35.35,1,104,0,2,0,1
6690,46,East,53,0,115.1,39.04,4,107,1,2,0,0
6691,43,North,49,1,108.03,43.03,5,89,1,0,0,1
6692,56,East,20,1,92.94,9.68,9,26,0,2,0,0
6693,65,North,57,0,95.5,7.02,2,62,1,2,0,0
6694,63,North,47,0,55.71,24.94,3,39,1,0,0,0
6695,25,South,23,0,62.59,23.67,6,91,1,2,0,0
6696,51,West,53,1,113.32,35.16,4,48,0,1,0,0
6697,68,East,46,0,82.94,35.01,1,27,1,3,0,0
6698,62,South,9,0,97.58,34.62,2,22,1,2,0,0
6699,36,West,12,1,77.97,36.4,5,51,5,2,0,0
6700,40,West,23,0,85.65,12.81,6,87,2,4,0,0
6701,68,South,4,0,74.09,15.17,3,89,2,5,0,1
6702,19,West,29,1,96.64,35.54,4,67,0,0,0,0
6703,47,North,33,0,81.37,28.33,4,92,0,2,0,1
6704,24,South,56,0,83.65,15.26,2,67,4,2,0,0
6705,68,North,13,0,36.9,30.28,4,48,2,4,0,0
6706,20,South,41,0,85.74,10.98,3,71,0,1,1,0
6707,19,South,48,0,90.43,3.69,5,72,1,1,0,0
6708,36,North,32,0,84.78,18.0,4,59,0,1,0,0
6709,29,South,65,0,93.45,35.98,2,22,4,2,0,0
6710,46,East,23,1,106.06,47.18,1,64,2,1,0,1
6711,35,East,29,0,61.51,12.24,3,74,2,3,0,0
6712,38,North,1,0,82.53,12.85,4,51,1,2,0,0
6713,50,North,30,1,80.18,41.09,3,72,1,3,0,0
6714,49,South,2,1,79.38,31.47,8,72,0,1,0,0
6715,71,West,70,1,125.21,45.93,10,40,1,0,0,0
6716,45,West,18,1,81.28,40.96,11,7,2,3,0,0
6717,50,South,58,0,100.24,32.33,4,56,2,1,1,1
6718,56,East,9,1,79.36,28.42,8,55,3,4,0,1
6719,27,East,20,0,71.77,28.55,6,89,0,4,0,0
6720,56,West,9,0,61.78,41.13,3,75,1,2,0,0
6721,67,North,27,0,64.85,26.14,2,87,0,1,0,0
6722,36,East,43,0,115.27,24.64,8,13,0,3,1,0
6723,28,East,30,1,82.4,31.51,3,52,1,2,0,1
6724,37,South,43,1,67.21,22.18,9,22,1,0,0,0
6725,33,North,58,0,76.95,16.21,5,48,1,0,0,0
6726,51,North,4,1,83.97,27.87,8,47,0,1,0,0
6727,67,South,31,0,69.85,11.85,5,73,1,4,1,0
6728,51,East,43,1,116.78,22.65,4,13,0,2,0,0
6729,25,East,38,1,113.73,15.41,9,76,0,1,0,0
6730,35,North,11,1,80.72,28.74,5,28,2,2,1,1
6731,57,West,15,1,62.27,40.4,8,70,0,3,0,1
6732,36,South,27,1,74.25,32.47,2,26,1,2,0,0
6733,51,West,47,1,103.02,32.5,11,79,0,2,1,0
6734,57,North,71,1,92.03,41.13,4,10,2,4,1,0
6735,36,West,27,1,87.98,48.51,6,73,0,0,1,0
6736,54,West,38,0,100.32,43.19,5,36,1,1,0,0
6737,40,West,22,0,76.14,26.16,2,108,0,1,0,1
6738,25,West,3,1,82.19,32.75,10,16,4,2,0,0
6739,39,South,29,0,58.89,21.7,3,46,2,2,0,1
6740,43,East,25,0,75.23,29.73,4,86,0,5,0,0
6741,18,East,11,0,61.62,23.75,7,109,0,2,2,1
6742,68,South,48,0,87.58,23.78,0,29,0,2,0,0
6743,48,West,19,0,80.41,24.31,4,83,0,0,1,0
6744,20,South,16,0,81.47,17.46,1,92,1,3,0,0
6745,67,South,28,0,75.93,6.34,3,81,2,4,0,1
6746,66,West,69,0,102.18,19.65,4,72,0,5,0,1
6747,18,South,46,0,75.32,36.66,3,15,1,3,0,0
6748,27,North,31,0,92.49,36.28,1,92,1,3,0,0
6749,38,South,59,0,76.19,32.52,4,41,0,1,0,1
6750,46,East,2,1,77.89,31.05,5,83,3,1,0,1
6751,59,West,24,0,90.55,18.68,1,33,1,4,0,0
6752,42,North,39,1,92.28,48.0,4,71,2,1,0,0
6753,52,East,35,0,57.39,16.33,4,42,1,2,0,0
6754,18,East,49,1,98.34,35.32,5,68,1,1,1,0
6755,55,East,50,1,125.88,48.52,3,83,1,0,0,0
6756,70,East,33,0,42.44,25.99,5,60,0,3,0,0
6757,47,West,67,0,95.04,22.65,8,26,2,1,0,0
6758,43,South,66,0,83.49,34.28,4,16,1,1,1,0
6759,34,South,34,1,94.49,35.58,6,51,0,0,0,0
6760,72,East,65,1,107.27,36.57,1,87,0,0,0,0
6761,19,South,46,0,97.41,37.12,6,35,1,1,0,0
6762,34,South,10,1,85.81,14.64,9,12,1,3,0,1
6763,25,North,9,0,79.66,27.87,4,74,2,1,0,1
6764,67,North,6,1,102.26,28.87,7,60,1,2,1,0
6765,45,West,16,1,88.45,33.34,7,43,2,0,0,0
6766,70,North,23,0,66.11,25.9,5,20,0,4,0,0
6767,55,East,5,1,88.16,29.6,3,78,3,6,0,0
6768,49,East,44,0,90.55,26.83,2,25,0,3,0,0
6769,47,North,30,0,57.7,28.08,5,32,2,3,0,1
6770,29,North,43,1,105.04,36.63,3,62,1,1,0,0
6771,50,South,36,1,94.2,35.89,5,11,1,2,0,0
6772,57,South,20,0,63.69,24.06,2,66,2,0,0,1
6773,73,South,44,1,91.64,34.22,12,89,2,2,0,0
6774,49,East,68,1,104.61,35.64,5,60,2,4,0,0
6775,71,North,23,1,110.33,27.46,7,42,0,2,1,0
6776,71,North,22,0,65.54,35.16,6,88,2,6,0,1
6777,47,North,37,1,115.66,34.27,6,33,1,3,0,0
6778,43,South,58,0,90.97,21.77,4,11,1,3,0,0
6779,26,South,38,1,82.01,38.17,5,59,0,1,0,0
6780,33,West,60,1,112.86,34.08,9,77,0,1,0,0
6781,68,North,6,1,65.18,44.94,6,49,1,1,0,0
6782,25,South,7,0,72.61,32.16,5,17,0,4,0,1
6783,40,East,29,1,91.38,35.74,7,17,0,0,0,0
6784,57,East,17,0,81.33,32.51,2,103,2,1,1,1
6785,31,East,2,1,102.5,36.88,14,25,2,4,0,0
6786,73,North,16,1,61.97,25.77,4,59,0,2,0,0
6787,55,East,20,1,83.08,42.12,2,12,2,2,0,0
6788,19,South,66,0,74.86,9.8,3,62,0,1,0,0
6789,32,East,56,0,120.37,2.0,3,78,3,3,1,1
6790,60,North,25,0,65.9,30.58,4,69,1,2,0,0
6791,67,East,69,1,94.77,38.55,4,87,0,1,0,0
6792,70,East,60,1,143.61,38.01,10,1,0,3,0,0
6793,66,East,18,1,78.11,46.12,3,64,3,2,0,0
6794,22,North,34,0,52.67,24.8,4,43,0,3,0,0
6795,59,East,66,0,75.62,21.97,6,92,1,4,0,0
6796,24,East,33,1,98.65,41.37,7,9,2,1,0,0
6797,22,South,27,1,94.19,29.29,9,4,1,5,1,0
6798,57,South,65,0,79.96,23.1,2,85,0,2,0,0
6799,45,North,47,1,96.22,37.02,3,39,0,3,0,0
6800,54,South,32,0,76.8,27.66,3,80,4,4,0,1
6801,66,East,62,1,130.86,32.34,7,85,1,3,0,0
6802,21,South,53,0,91.5,21.08,1,102,1,3,0,0
6803,48,East,25,1,84.05,26.04,6,75,0,0,0,0
6804,65,East,31,1,92.07,28.7,8,68,1,4,0,0
6805,43,East,4,0,73.55,39.55,4,37,0,3,1,0
6806,47,East,8,0,89.2,22.88,3,90,1,1,1,1
6807,46,East,68,1,97.43,36.51,9,8,1,2,0,0
6808,69,South,4,1,98.71,23.07,6,20,2,1,0,0
6809,20,North,60,1,105.31,55.51,10,0,0,1,0,0
6810,68,West,15,0,43.14,18.11,7,78,0,0,1,0
6811,64,West,39,1,72.17,25.6,8,39,1,1,1,0
6812,64,South,52,0,106.01,24.51,2,33,0,4,0,0
6813,41,West,71,1,137.3,27.86,3,85,0,0,0,0
6814,47,West,27,1,84.96,37.92,6,15,0,3,0,0
6815,39,South,66,1,109.82,22.91,9,15,2,1,0,0
6816,32,East,33,0,49.76,34.1,3,72,1,3,0,1
6817,67,East,62,0,102.43,32.52,1,38,0,5,0,0
6818,46,North,8,1,83.57,34.05,12,45,2,2,0,1
6819,59,North,20,0,46.72,11.76,3,59,1,5,0,0
6820,23,South,45,1,105.57,28.5,9,84,0,0,0,0
6821,62,West,51,0,64.66,25.5,0,46,1,8,0,1
6822,55,South,58,1,117.36,25.32,3,55,0,2,0,0
6823,74,West,26,1,76.76,26.62,5,36,2,2,0,0
6824,25,East,45,1,107.56,43.39,8,35,0,1,0,0
6825,48,East,45,1,92.7,36.24,6,18,0,3,0,0
6826,47,South,70,1,79.51,35.99,9,57,1,2,0,0
6827,48,South,9,0,79.44,29.22,4,55,1,1,0,0
6828,21,North,2,0,76.76,23.69,4,15,2,4,0,0
6829,44,North,41,1,92.67,34.52,8,86,1,3,0,0
6830,35,North,2,1,85.12,38.65,7,81,0,0,0,0
